"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola",N/F
There is no sense in my foot and penis.,N/F
Okay but i thought you were the expert,N/F
*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?,N/F
S.s:)i thinl role is like sachin.just standing. Others have to hit.,N/F
Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola,N/F
"And very importantly, all we discuss is between u and i only.",N/F
K..k:)how about your training process?,N/F
Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?,N/F
In da car park ,N/F
I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...,N/F
So i asked how's anthony. Dad. And your bf,N/F
"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).",N/F
What Today-sunday..sunday is holiday..so no work..,N/F
Am going to take bath ill place the key in window:-),N/F
LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,fraud
"Dear, take care. I am just reaching home.love u a lot.",N/F
staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,N/F
Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...,N/F
Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.,N/F
We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;,N/F
"Yo, you at jp and hungry like a mofo?",N/F
This is all just creepy and crazy to me.,N/F
Ok... I din get ur msg...,N/F
Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,N/F
Pathaya enketa maraikara pa',N/F
Even if he my friend he is a priest call him now,N/F
"U so lousy, run already come back then half dead... Hee...",N/F
That's y i said it's bad dat all e gals know u... Wat u doing now?,N/F
Or remind me in a few hrs.,N/F
"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.",N/F
Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks,N/F
Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?,N/F
Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.,N/F
Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,fraud
"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng...",N/F
Just haven't decided where yet eh ?,N/F
"Wat time liao, where still got.",N/F
Yes watching footie but worried we're going to blow it - Phil Neville?,N/F
I wait 4 ü inside da car park...,N/F
Uncle Abbey! Happy New Year. Abiola,N/F
Now am free call me pa.,N/F
R u saying i should re order the slippers cos i had to pay for returning it.,N/F
Stop knowing me so well!,N/F
Good evening! this is roger. How are you?,N/F
Small problem in auction:)punj now asking tiwary,N/F
Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,fraud
He telling not to tell any one. If so treat for me hi hi hi,N/F
My uncles in Atlanta. Wish you guys a great semester.,N/F
1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+,fraud
U coming 2 pick me?,N/F
Thats cool. i liked your photos. You are very sexy!,N/F
would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked,N/F
"Haha better late than ever, any way I could swing by?",N/F
Ok. But i finish at 6.,N/F
"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323.",fraud
I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!,N/F
So no messages. Had food?,N/F
Ok going to sleep. Hope i can meet her.,N/F
Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,N/F
Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks,N/F
You're right I have now that I think about it,N/F
Wat r u doing now?,N/F
Is ur lecture over?,N/F
sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,fraud
Customer place i will call you,N/F
Not planned yet :)going to join company on jan 5 only.don know what will happen after that.,N/F
Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-),N/F
"Haha I heard that, text me when you're around",N/F
I.ll get there tomorrow and send it to you,N/F
"""SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...""",N/F
Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,N/F
"""CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.""",N/F
"Sorry,  in meeting I'll call you later",N/F
Yo! Howz u? girls never rang after india. L,N/F
Yeah but which is worse for i,N/F
Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,fraud
I tagged MY friends that you seemed to count as YOUR friends.,N/F
Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,fraud
Ok...,N/F
Long time. You remember me today.,N/F
Havent shopping now lor i juz arrive only,N/F
Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE,N/F
Are you up for the challenge? I know i am :),N/F
How much did ur hdd casing cost.,N/F
Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie,N/F
I can't describe how lucky you are that I'm actually awake by noon,N/F
This is the 2nd time we have tried to contact u. U have won the £1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,fraud
"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",N/F
Cheers for the card ... Is it that time of year already?,N/F
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",fraud
"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don't know that Iam addicted to my sweet Friends..!! BSLVYL",N/F
Ugh hopefully the asus ppl dont randomly do a reformat.,N/F
"Haven't seen my facebook, huh? Lol!",N/F
"Mah b, I'll pick it up tomorrow",N/F
Still otside le..u come 2morrow maga..,N/F
Do u still have plumbers tape and a wrench we could borrow?,N/F
"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",fraud
It vl bcum more difficult..,N/F
UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117,fraud
Havent still waitin as usual... Ü come back sch oredi?,N/F
In meeting da. I will call you,N/F
K k :-):-) then watch some films.,N/F
Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.,N/F
There the size of elephant tablets & u shove um up ur ass!!,N/F
"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da",N/F
"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",N/F
Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ü cut ur hair. ,N/F
Good morning pookie pie! Lol hope I didn't wake u up,N/F
MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.,N/F
Happy birthday to you....dear.with lots of love.rakhesh NRI,N/F
Howz that persons story,N/F
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",fraud
X2  &lt;#&gt; . Are you going to get that,N/F
Hi neva worry bout da truth coz the truth will lead me 2 ur heart. Its the least a unique person like u deserve. Sleep tight or morning,N/F
UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub,fraud
Is ur paper today in e morn or aft?,N/F
I will lick up every drop :) are you ready to use your mouth as well?,N/F
And you! Will expect you whenever you text! Hope all goes well tomo ,N/F
Great. P diddy is my neighbor and comes for toothpaste every morning,N/F
"I av a new number,  . Wil u only use this one,ta.",N/F
So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.,N/F
7 lor... Change 2 suntec... Wat time u coming?,N/F
No de.am seeing in online shop so that i asked.,N/F
Just curious because my cuz asked what I was up to,N/F
Nice.nice.how is it working?,N/F
Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,N/F
Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again,N/F
She's good. How are you. Where r u working now,N/F
"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",N/F
At home also.,N/F
This phone has the weirdest auto correct.,N/F
Oops my phone died and I didn't even know. Yeah I like it better.,N/F
Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?,N/F
"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",N/F
"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx",N/F
We got a divorce. Lol. She.s here,N/F
What's ur pin?,N/F
"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?",N/F
I want snow. It's just freezing and windy.,N/F
URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,fraud
Come to mahal bus stop.. &lt;DECIMAL&gt;,N/F
Don know:)this week i'm going to tirunelvai da.,N/F
Me too baby! I promise to treat you well! I bet you will take good care of me...,N/F
Its like that hotel dusk game i think. You solve puzzles in a area thing,N/F
"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",fraud
"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",N/F
Well that must be a pain to catch,N/F
Sorry da thangam.it's my mistake.,N/F
I need... Coz i never go before ,N/F
"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",N/F
Wife.how she knew the time of murder exactly,N/F
"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",fraud
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,fraud
"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?",N/F
No plm i will come da. On the way.,N/F
Guess he wants alone time. We could just show up and watch when they do..,N/F
Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),N/F
